iter	Logloss
178	0.1316717189
179	0.1316207354
180	0.1315487825
181	0.1315244693
182	0.1314244683
183	0.1314110916
184	0.1310484158
185	0.1308283003
186	0.1304949268
187	0.1304148657
188	0.1303757721
189	0.1302842869
190	0.1300068221
191	0.1298455967
192	0.1298052872
193	0.1297467167
194	0.1295852235
195	0.1293932722
196	0.1293351107
197	0.1292841191
198	0.1292500902
199	0.1290472864
200	0.1289197663
201	0.1289054296
202	0.1287862509
203	0.1286516944
204	0.1286045285
205	0.1285033834
206	0.1283959946
207	0.1283298832
208	0.1282201932
209	0.1280948486
210	0.1280286064
211	0.1279666897
212	0.1279326196
213	0.1277555285
214	0.1276108895
215	0.1274667128
216	0.1273832825
217	0.1273202347
218	0.1272351214
219	0.127106995
220	0.1268379373
221	0.1267544781
222	0.1266274953
223	0.1263995122
224	0.1262653557
225	0.1262326569
226	0.1260927975
227	0.1260101888
228	0.1259872777
229	0.1259028524
230	0.1257382208
231	0.1256433615
232	0.1254047459
233	0.1252772396
234	0.1251551881
235	0.1250946509
236	0.1249484774
237	0.1249033238
238	0.124877086
239	0.1248465781
240	0.1247817166
241	0.1246432525
242	0.1245390649
243	0.1244411152
244	0.1243599302
245	0.1242746541
246	0.1241654052
247	0.1240933727
248	0.1240450522
249	0.1238852422
250	0.1237198645
251	0.1236355065
252	0.1234843919
253	0.1234125987
254	0.1233855893
255	0.1233118838
256	0.1231719154
257	0.1231408759
258	0.1231085877
259	0.1230956342
260	0.1230298099
261	0.1229788615
262	0.1229398852
263	0.1228611339
264	0.1228189992
265	0.1227443437
266	0.1226628228
267	0.1225708424
268	0.1225369549
269	0.1224220374
270	0.122407802
271	0.1223898482
272	0.1223246359
273	0.1221389435
274	0.122122409
275	0.1220594665
276	0.1219358788
277	0.1217466244
278	0.1216642129
279	0.1216483177
280	0.1215471919
281	0.1214473104
282	0.1214367689
283	0.121424684
284	0.1213252032
285	0.1212350281
286	0.1211499278
287	0.1210663411
288	0.1210006422
289	0.120955584
290	0.1208828417
291	0.1208540872
292	0.1208033473
293	0.1207919578
294	0.1207555131
295	0.12071682
296	0.1206853772
297	0.1206596808
298	0.1206102642
299	0.1205616674
300	0.1205250527
301	0.1205064522
302	0.1204069987
303	0.1203169141
304	0.1202093885
305	0.1201982578
306	0.1201147865
307	0.1200536689
308	0.1199873719
309	0.1198897026
310	0.1198783056
311	0.1198687122
312	0.1198082408
313	0.1197190525
314	0.1196599187
315	0.1196544233
316	0.1195838767
317	0.1195233501
318	0.119464094
319	0.1194281291
320	0.1194161452
321	0.1194017439
322	0.1192948716
323	0.119233334
324	0.1191849559
325	0.1191564691
326	0.1191459033
327	0.1190746442
328	0.1189902227
329	0.1189100356
330	0.1188279053
331	0.1188092532
332	0.118777618
333	0.1187148609
334	0.1186448815
335	0.1185507861
336	0.1185180604
337	0.118470152
338	0.1184258156
339	0.1183972343
340	0.118305619
341	0.118276563
342	0.1182639722
343	0.1182557872
344	0.1182503983
345	0.1181667356
346	0.1181060318
347	0.1180907269
348	0.1180152248
349	0.1179401099
350	0.117906173
351	0.1178222689
352	0.1178151279
353	0.1177933669
354	0.117729472
355	0.1177136849
356	0.1177061842
357	0.1176918857
358	0.1176596056
359	0.1175616001
360	0.1175303214
361	0.1174692614
362	0.1173861639
363	0.1173493044
364	0.1173373395
365	0.1173240072
366	0.117281998
367	0.117208009
368	0.1171425283
369	0.117135268
370	0.1171216552
371	0.1170483405
372	0.1170051046
373	0.116990267
374	0.1169756211
375	0.1169557259
376	0.1169244125
377	0.1168447321
378	0.1167875634
379	0.1167548167
380	0.1167330228
381	0.1167025715
382	0.1166789918
383	0.1166536335
384	0.1166272954
385	0.1165732709
386	0.1165650355
387	0.1165525694
388	0.1165351315
389	0.1165210585
390	0.1165073876
391	0.1164886585
392	0.1164654925
393	0.1164587373
394	0.1163874696
395	0.1163471986
396	0.1163343777
397	0.1163175517
398	0.116277618
399	0.1162299753
400	0.1162090729
401	0.1161159713
402	0.1160661134
403	0.116036929
404	0.1159742006
405	0.1159255902
406	0.1159005498
407	0.1158723493
408	0.1158618619
409	0.1158393413
410	0.1158204932
411	0.1158030678
412	0.1157670488
413	0.1157217225
414	0.1157107435
415	0.115650409
416	0.1155945451
417	0.1155873046
418	0.1155840041
419	0.115538035
420	0.1155090203
421	0.1154495607
422	0.1153979424
423	0.1153903728
424	0.1153820592
425	0.1153382638
426	0.1152750998
427	0.1152208791
428	0.115213934
429	0.1151435602
430	0.115116448
431	0.1150755353
432	0.1150189306
433	0.1149572955
434	0.1149223105
435	0.114891747
436	0.1148617521
437	0.1148438187
438	0.1148380372
439	0.1147635935
440	0.1147028599
441	0.1146155089
442	0.1145746038
443	0.1145417285
444	0.1145256101
445	0.1145104981
446	0.1144754856
447	0.1144632708
448	0.1144531819
449	0.1144288436
450	0.114420445
451	0.1143966781
452	0.1143879694
453	0.1143508523
454	0.1143072006
455	0.1142872112
456	0.1142816591
457	0.1142086596
458	0.1141723513
459	0.114159189
460	0.1140909754
461	0.1140617022
462	0.1140460455
463	0.1140354686
464	0.113980023
465	0.1139640004
466	0.1139026478
467	0.1138324317
468	0.1138201721
469	0.1138101826
470	0.1137736407
471	0.1137388503
472	0.1137275655
473	0.11365929
474	0.1136490214
475	0.1136418753
476	0.1136321485
477	0.1136247114
478	0.113591385
479	0.1135509732
480	0.1135052349
481	0.1134651843
482	0.1134610481
483	0.1134535222
484	0.1134452165
485	0.1134179908
486	0.113389431
487	0.1133669076
488	0.1133591177
489	0.1133049877
490	0.1132562062
491	0.1132074128
492	0.1131967022
493	0.1131884655
494	0.1131805816
495	0.1131747311
496	0.1131709163
497	0.1131397002
498	0.1131316568
499	0.1131209222
500	0.1131131853
501	0.1130784181
502	0.1130720119
503	0.1130666029
504	0.113060642
505	0.1130513484
506	0.1130465259
507	0.1130189309
508	0.1129946751
509	0.1129909403
510	0.1129651814
511	0.1129292206
512	0.1129224066
513	0.1129158221
514	0.1129101303
515	0.1128930928
516	0.1128718618
517	0.1128475998
518	0.1128181988
519	0.1127869261
520	0.1127612045
521	0.1127454447
522	0.1127200667
523	0.1127143035
524	0.1127091903
525	0.1126595568
526	0.1126533178
527	0.1126117753
528	0.1125750814
529	0.1125431423
530	0.1125284993
531	0.1125253754
532	0.1125064695
533	0.1125044414
534	0.112498955
535	0.1124478075
536	0.112415904
537	0.112409583
538	0.1123480371
539	0.1123424552
540	0.1123370479
541	0.1123267995
542	0.1123158738
543	0.1123062217
544	0.1122941382
545	0.1122862442
546	0.1122407645
547	0.1122316878
548	0.112213807
549	0.1122081064
550	0.1121847691
551	0.1121701
552	0.1121650058
553	0.1121550183
554	0.1121500281
555	0.1121278808
556	0.1120927859
557	0.1120622457
558	0.1120039326
559	0.1119668621
560	0.1119185457
561	0.111905708
562	0.1118755267
563	0.1118470782
564	0.1118379278
565	0.111821969
566	0.1118166551
567	0.1118114647
568	0.1117536353
569	0.11173828
570	0.1116912492
571	0.1116876545
572	0.1116466026
573	0.1116410084
574	0.1116379128
575	0.1116008506
576	0.1115560867
577	0.1115134544
578	0.111506777
579	0.1114844876
580	0.1114796354
581	0.1114371414
582	0.1114081953
583	0.1114032309
584	0.1113918607
585	0.1113880249
586	0.1113704316
587	0.1113523726
588	0.1113460052
589	0.1113396921
590	0.111329555
591	0.1113213117
592	0.1113152807
593	0.1113106483
594	0.1112946689
595	0.1112523155
596	0.1112225801
597	0.1112159386
598	0.1111859583
599	0.1111549884
600	0.1111237474
601	0.1111036504
602	0.1111008634
603	0.111082679
604	0.1110608961
605	0.1110449568
606	0.1110327442
607	0.1109976443
608	0.1109842781
609	0.1109808179
610	0.1109749869
611	0.1109479859
612	0.1109179073
613	0.1108829274
614	0.1108725378
615	0.1108616255
616	0.1108548471
617	0.1108505031
618	0.1108209565
619	0.11081244
620	0.1108028208
621	0.1107867098
622	0.1107737464
623	0.1107613711
624	0.1107574498
625	0.1107532014
626	0.1107280126
627	0.1107029434
628	0.1106761471
629	0.110672225
630	0.1106582846
631	0.1106202208
632	0.1105961891
633	0.1105872643
634	0.1105640606
635	0.1105296772
636	0.1104955504
637	0.1104755665
638	0.1104678949
639	0.1104631289
640	0.1104593347
641	0.1104350021
642	0.1104277414
643	0.1104085934
644	0.1104038443
645	0.110396627
646	0.1103922346
647	0.11038508
648	0.1103735359
649	0.1103563249
650	0.1103445114
651	0.1103419698
652	0.110319376
653	0.1103123176
654	0.1102879266
655	0.1102704679
656	0.1102407213
657	0.1102185413
658	0.1102037232
659	0.1101655348
660	0.1101536503
661	0.1101214144
662	0.1100839172
663	0.1100800744
664	0.1100661727
665	0.1100643137
666	0.110058261
667	0.1100234139
668	0.1100219596
669	0.1099904507
670	0.1099752713
671	0.1099727714
672	0.1099630246
673	0.1099498923
674	0.1099472002
675	0.1099378289
676	0.109927033
677	0.1099138812
678	0.1099045921
679	0.109887323
680	0.1098811344
681	0.1098669804
682	0.1098556947
683	0.1098321553
684	0.109825119
685	0.1097980544
686	0.1097869214
687	0.1097783485
688	0.1097634728
689	0.1097614798
690	0.1097451992
691	0.1097254852
692	0.1097202729
693	0.1097150446
694	0.1097041414
695	0.1096866878
696	0.109682763
697	0.1096783245
698	0.1096709281
699	0.1096428147
700	0.1096369209
701	0.1096320644
702	0.1096273323
703	0.1096180032
704	0.1095954184
705	0.1095910559
706	0.1095879971
707	0.1095815849
708	0.1095773873
709	0.1095694965
710	0.1095646185
711	0.1095646069
712	0.1095604244
713	0.1095411437
714	0.1095300536
715	0.1095063968
716	0.1095044789
717	0.1095003369
718	0.1094806294
719	0.1094548955
720	0.1094492563
721	0.1094453847
722	0.1094403496
723	0.1094338005
724	0.1094087056
725	0.1093983919
726	0.109393306
727	0.1093687393
728	0.1093622381
729	0.1093570655
730	0.1093459702
731	0.1093415396
732	0.109309189
733	0.1093037604
734	0.109297405
735	0.1092845472
736	0.1092651123
737	0.1092393783
738	0.1092304155
739	0.1092268741
740	0.1092126516
741	0.109194086
742	0.109188241
743	0.1091622945
744	0.1091585147
745	0.109151556
746	0.1091306095
747	0.1090900638
748	0.1090840839
749	0.1090752792
750	0.1090667686
751	0.1090555147
752	0.109051063
753	0.1090346427
754	0.1090298874
755	0.1090155979
756	0.108988142
757	0.1089793478
758	0.1089565788
759	0.1089365281
760	0.1089310522
761	0.1088951154
762	0.1088783626
763	0.108851166
764	0.1088419788
765	0.1088237567
766	0.1088107242
767	0.1087915551
768	0.1087865631
769	0.1087807036
770	0.1087718733
771	0.1087645774
772	0.1087599815
773	0.1087451976
774	0.1087415201
775	0.1087257805
776	0.1087188349
777	0.1087009783
778	0.1086764744
779	0.108673004
780	0.10866825
781	0.1086603731
782	0.1086458848
783	0.1086396917
784	0.1086271751
785	0.108623552
786	0.1086193199
787	0.1086140849
788	0.1086071584
789	0.1085837458
790	0.1085760481
791	0.1085686877
792	0.1085358865
793	0.1085333722
794	0.108519402
795	0.1085178053
796	0.1085001499
797	0.1084929463
798	0.1084803069
799	0.1084729113
800	0.1084671248
801	0.1084636412
802	0.1084588037
803	0.1084575386
804	0.1084496097
805	0.108445177
806	0.1084410937
807	0.1084348403
808	0.1084282877
809	0.1084259025
810	0.1084079136
811	0.1083898497
812	0.1083861442
813	0.1083787843
814	0.108333664
815	0.108332098
816	0.1083306956
817	0.1083213747
818	0.1083167905
819	0.108312882
820	0.1082997072
821	0.1082956503
822	0.1082946966
823	0.108291651
824	0.1082860031
825	0.108267523
826	0.1082664651
827	0.1082642236
828	0.10824014
829	0.1082311096
830	0.108223261
831	0.1082150717
832	0.1081918919
833	0.1081882796
834	0.1081575743
835	0.1081443096
836	0.1081413887
837	0.1081310615
838	0.1081174164
839	0.1081162125
840	0.1080929368
841	0.1080889818
842	0.1080817836
843	0.1080792564
844	0.1080758519
845	0.108062823
846	0.1080486084
847	0.1080465349
848	0.1080452356
849	0.1080420098
850	0.1080365735
851	0.1080317972
852	0.1080182953
853	0.1080156786
854	0.1080031533
855	0.107996217
856	0.1079869826
857	0.1079731756
858	0.1079606294
859	0.1079515168
860	0.1079338259
861	0.1079321154
862	0.107927417
863	0.1079235205
864	0.1079221243
865	0.1079157926
866	0.1078844537
867	0.1078804306
868	0.1078771652
869	0.1078741211
870	0.10787056
871	0.1078666907
872	0.1078515209
873	0.1078488259
874	0.107837999
875	0.1078331816
876	0.107822442
877	0.1078187297
878	0.1078064883
879	0.107791183
880	0.1077883498
881	0.1077818601
882	0.1077730652
883	0.1077709352
884	0.1077592389
885	0.1077574814
886	0.10770902
887	0.1076962075
888	0.1076846822
889	0.1076784842
890	0.1076697961
891	0.1076572502
892	0.1076513405
893	0.1076369882
894	0.1075875276
895	0.1075731549
896	0.1075530121
897	0.1075444263
898	0.1075399115
899	0.107533468
900	0.1075319934
901	0.1075281963
902	0.107511021
903	0.1075051506
904	0.1074923864
905	0.1074919788
906	0.1074662968
907	0.107466216
908	0.1074504543
909	0.1074307947
910	0.1074023485
911	0.1073968593
912	0.1073931261
913	0.1073878341
914	0.1073694213
915	0.1073588115
916	0.1073587649
917	0.1073587183
918	0.1073299966
919	0.1073266082
920	0.1073094606
921	0.1072995978
922	0.1072914716
923	0.1072882852
924	0.1072874936
925	0.1072758625
926	0.1072574663
927	0.1072441445
928	0.1072328175
929	0.1072255273
930	0.1072170908
931	0.1071948198
932	0.1071799572
933	0.107157109
934	0.107148693
935	0.1071258901
936	0.1071162391
937	0.1071126194
938	0.107103258
939	0.1070880934
940	0.107083068
941	0.1070539416
942	0.1070522769
943	0.1070381854
944	0.1070290054
945	0.1070259763
946	0.1070218727
947	0.107001539
948	0.1069585751
949	0.1069558425
950	0.1069316777
951	0.1069110923
952	0.1068978486
953	0.1068978498
954	0.1068978391
955	0.1068977401
956	0.1068977195
957	0.1068930255
958	0.1068825992
959	0.1068825592
960	0.1068825167
961	0.1068824923
962	0.1068824585
963	0.10688244
964	0.1068824012
965	0.1068823756
966	0.1068823756
967	0.1068823756
968	0.1068823756
969	0.1068823756
970	0.1068823756
971	0.1068823756
972	0.1068823756
973	0.1068823756
974	0.1068823756
975	0.1068823756
976	0.1068823756
977	0.1068823756
978	0.1068823756
979	0.1068823756
980	0.1068823756
981	0.1068823756
982	0.1068823756
983	0.1068823756
984	0.1068823756
985	0.1068823756
986	0.1068823756
987	0.1068823756
988	0.1068823756
989	0.1068823756
990	0.1068823756
991	0.1068823756
992	0.1068823756
993	0.1068823756
994	0.1068823756
995	0.1068823756
996	0.1068823756
997	0.1068823756
998	0.1068823756
999	0.1068823756
